iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2020-10-03,39383.0,7.0,15.0,1466.0,4.0,1.286,988.643,0.176,0.377,36.801,0.1,0.032,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-04,39427.0,44.0,16.286,1466.0,0.0,1.286,989.747,1.105,0.409,36.801,0.0,0.032,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-05,39508.0,81.0,26.143,1470.0,4.0,1.429,991.78,2.033,0.656,36.902,0.1,0.036,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-06,39572.0,64.0,33.143,1471.0,1.0,1.286,993.387,1.607,0.832,36.927,0.025,0.032,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-07,39634.0,62.0,40.0,1473.0,2.0,1.571,994.943,1.556,1.004,36.977,0.05,0.039,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-08,39702.0,68.0,47.286,1474.0,1.0,1.714,996.651,1.707,1.187,37.002,0.025,0.043,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-09,39779.0,77.0,57.571,1476.0,2.0,2.0,998.583,1.933,1.445,37.052,0.05,0.05,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-10,39789.0,10.0,58.0,1477.0,1.0,1.571,998.835,0.251,1.456,37.078,0.025,0.039,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-11,39885.0,96.0,65.429,1481.0,4.0,2.143,1001.244,2.41,1.642,37.178,0.1,0.054,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-12,39956.0,71.0,64.0,1483.0,2.0,1.857,1003.027,1.782,1.607,37.228,0.05,0.047,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-13,40014.0,58.0,63.143,1484.0,1.0,1.857,1004.483,1.456,1.585,37.253,0.025,0.047,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-14,40080.0,66.0,63.714,1485.0,1.0,1.714,1006.14,1.657,1.599,37.278,0.025,0.043,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-15,40112.0,32.0,58.571,1485.0,0.0,1.571,1006.943,0.803,1.47,37.278,0.0,0.039,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-16,40159.0,47.0,54.286,1489.0,4.0,1.857,1008.123,1.18,1.363,37.379,0.1,0.047,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-17,40227.0,68.0,62.571,1492.0,3.0,2.143,1009.83,1.707,1.571,37.454,0.075,0.054,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-18,40286.0,59.0,57.286,1496.0,4.0,2.143,1011.311,1.481,1.438,37.555,0.1,0.054,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-19,40373.0,87.0,59.571,1501.0,5.0,2.571,1013.495,2.184,1.495,37.68,0.126,0.065,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-20,40461.0,88.0,63.857,1503.0,2.0,2.714,1015.704,2.209,1.603,37.73,0.05,0.068,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-21,40461.0,0.0,54.429,1503.0,0.0,2.571,1015.704,0.0,1.366,37.73,0.0,0.065,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-22,40510.0,49.0,56.857,1503.0,0.0,2.571,1016.934,1.23,1.427,37.73,0.0,0.065,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-23,40626.0,116.0,66.714,1505.0,2.0,2.286,1019.846,2.912,1.675,37.78,0.05,0.057,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-24,40687.0,61.0,65.714,1507.0,2.0,2.143,1021.377,1.531,1.65,37.831,0.05,0.054,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-25,40768.0,81.0,68.857,1511.0,4.0,2.143,1023.411,2.033,1.729,37.931,0.1,0.054,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-26,40833.0,65.0,65.714,1514.0,3.0,1.857,1025.042,1.632,1.65,38.006,0.075,0.047,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-27,40937.0,104.0,68.0,1518.0,4.0,2.143,1027.653,2.611,1.707,38.107,0.1,0.054,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-28,41032.0,95.0,81.571,1523.0,5.0,2.857,1030.038,2.385,2.048,38.232,0.126,0.072,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-29,41145.0,113.0,90.714,1529.0,6.0,3.714,1032.875,2.837,2.277,38.383,0.151,0.093,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-30,41268.0,123.0,91.714,1532.0,3.0,3.857,1035.962,3.088,2.302,38.458,0.075,0.097,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-10-31,41334.0,66.0,92.429,1533.0,1.0,3.714,1037.619,1.657,2.32,38.483,0.025,0.093,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-01,41425.0,91.0,93.857,1536.0,3.0,3.571,1039.903,2.284,2.356,38.559,0.075,0.09,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-02,41501.0,76.0,95.429,1536.0,0.0,3.143,1041.811,1.908,2.396,38.559,0.0,0.079,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-03,41633.0,132.0,99.429,1541.0,5.0,3.286,1045.125,3.314,2.496,38.684,0.126,0.082,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-04,41728.0,95.0,99.429,1544.0,3.0,3.0,1047.51,2.385,2.496,38.759,0.075,0.075,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-05,41814.0,86.0,95.571,1548.0,4.0,2.714,1049.669,2.159,2.399,38.86,0.1,0.068,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-06,41935.0,121.0,95.286,1554.0,6.0,3.143,1052.706,3.037,2.392,39.011,0.151,0.079,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-07,41975.0,40.0,91.571,1554.0,0.0,3.0,1053.71,1.004,2.299,39.011,0.0,0.075,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-08,42033.0,58.0,86.857,1556.0,2.0,2.857,1055.166,1.456,2.18,39.061,0.05,0.072,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-09,42159.0,126.0,94.0,1562.0,6.0,3.714,1058.329,3.163,2.36,39.211,0.151,0.093,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-10,42297.0,138.0,94.857,1574.0,12.0,4.714,1061.794,3.464,2.381,39.513,0.301,0.118,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-11,42463.0,166.0,105.0,1577.0,3.0,4.714,1065.961,4.167,2.636,39.588,0.075,0.118,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-12,42609.0,146.0,113.571,1581.0,4.0,4.714,1069.626,3.665,2.851,39.688,0.1,0.118,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-13,42795.0,186.0,122.857,1591.0,10.0,5.286,1074.295,4.669,3.084,39.939,0.251,0.133,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-14,42969.0,174.0,142.0,1595.0,4.0,5.857,1078.663,4.368,3.565,40.04,0.1,0.147,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-15,43035.0,66.0,143.143,1605.0,10.0,7.0,1080.32,1.657,3.593,40.291,0.251,0.176,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-16,43240.0,205.0,154.429,1617.0,12.0,7.857,1085.466,5.146,3.877,40.592,0.301,0.197,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-17,43403.0,163.0,158.0,1626.0,9.0,7.429,1089.558,4.092,3.966,40.818,0.226,0.186,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-18,43628.0,225.0,166.429,1638.0,12.0,8.714,1095.206,5.648,4.178,41.119,0.301,0.219,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-19,43851.0,223.0,177.429,1645.0,7.0,9.143,1100.804,5.598,4.454,41.295,0.176,0.23,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-20,44228.0,377.0,204.714,1650.0,5.0,8.429,1110.268,9.464,5.139,41.42,0.126,0.212,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-21,44443.0,215.0,210.571,1661.0,11.0,9.429,1115.665,5.397,5.286,41.697,0.276,0.237,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-22,44503.0,60.0,209.714,1675.0,14.0,10.0,1117.171,1.506,5.265,42.048,0.351,0.251,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-23,44706.0,203.0,209.429,1687.0,12.0,10.0,1122.267,5.096,5.257,42.349,0.301,0.251,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-24,44988.0,282.0,226.429,1695.0,8.0,9.857,1129.346,7.079,5.684,42.55,0.201,0.247,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-25,45278.0,290.0,235.714,1712.0,17.0,10.571,1136.626,7.28,5.917,42.977,0.427,0.265,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-26,45490.0,212.0,234.143,1725.0,13.0,11.429,1141.948,5.322,5.878,43.303,0.326,0.287,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-27,45716.0,226.0,212.571,1737.0,12.0,12.429,1147.622,5.673,5.336,43.604,0.301,0.312,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-28,45839.0,123.0,199.429,1740.0,3.0,11.286,1150.709,3.088,5.006,43.68,0.075,0.283,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-29,45966.0,127.0,209.0,1752.0,12.0,11.0,1153.897,3.188,5.247,43.981,0.301,0.276,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-11-30,46215.0,249.0,215.571,1763.0,11.0,10.857,1160.148,6.251,5.412,44.257,0.276,0.273,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-01,46498.0,283.0,215.714,1774.0,11.0,11.286,1167.252,7.104,5.415,44.533,0.276,0.283,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-02,46717.0,219.0,205.571,1795.0,21.0,11.857,1172.75,5.498,5.161,45.06,0.527,0.298,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-03,46980.0,263.0,212.857,1822.0,27.0,13.857,1179.352,6.602,5.343,45.738,0.678,0.348,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-04,47258.0,278.0,220.286,1841.0,19.0,14.857,1186.331,6.979,5.53,46.215,0.477,0.373,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-05,47388.0,130.0,221.286,1847.0,6.0,15.286,1189.594,3.263,5.555,46.366,0.151,0.384,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-06,47641.0,253.0,239.286,1865.0,18.0,16.143,1195.945,6.351,6.007,46.818,0.452,0.405,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-07,47901.0,260.0,240.857,1875.0,10.0,16.0,1202.472,6.527,6.046,47.069,0.251,0.402,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-08,48136.0,235.0,234.0,1902.0,27.0,18.286,1208.372,5.899,5.874,47.746,0.678,0.459,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-09,48366.0,230.0,235.571,1908.0,6.0,16.143,1214.145,5.774,5.914,47.897,0.151,0.405,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-10,48540.0,174.0,222.857,1921.0,13.0,14.143,1218.513,4.368,5.594,48.223,0.326,0.355,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-11,48753.0,213.0,213.571,1939.0,18.0,14.0,1223.86,5.347,5.361,48.675,0.452,0.351,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-12,48826.0,73.0,205.429,1949.0,10.0,14.571,1225.693,1.833,5.157,48.926,0.251,0.366,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-13,48952.0,126.0,187.286,1960.0,11.0,13.571,1228.856,3.163,4.701,49.202,0.276,0.341,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-14,49273.0,321.0,196.0,1971.0,11.0,13.714,1236.914,8.058,4.92,49.479,0.276,0.344,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-15,49484.0,211.0,192.571,1975.0,4.0,10.429,1242.211,5.297,4.834,49.579,0.1,0.262,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-16,49703.0,219.0,191.0,2001.0,26.0,13.286,1247.708,5.498,4.795,50.232,0.653,0.334,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-17,49927.0,224.0,198.143,2017.0,16.0,13.714,1253.332,5.623,4.974,50.633,0.402,0.344,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-18,50202.0,275.0,207.0,2032.0,15.0,13.286,1260.235,6.903,5.196,51.01,0.377,0.334,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-19,50456.0,254.0,232.857,2037.0,5.0,12.571,1266.611,6.376,5.845,51.135,0.126,0.316,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-20,50536.0,80.0,226.286,2054.0,17.0,13.429,1268.619,2.008,5.681,51.562,0.427,0.337,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
